Date,IVV_Close,IVV_momentum_rsi,IVV_trend_macd_diff,IVV_volatility_atr,IVV_trend_cci,BND_Close,BND_momentum_rsi,BND_trend_macd_diff,BND_volatility_atr,BND_trend_cci,IBIT_Close,IBIT_momentum_rsi,IBIT_trend_macd_diff,IBIT_volatility_atr,IBIT_trend_cci,MO_Close,MO_momentum_rsi,MO_trend_macd_diff,MO_volatility_atr,MO_trend_cci,JNJ_Close,JNJ_momentum_rsi,JNJ_trend_macd_diff,JNJ_volatility_atr,JNJ_trend_cci,AWK_Close,AWK_momentum_rsi,AWK_trend_macd_diff,AWK_volatility_atr,AWK_trend_cci,CB_Close,CB_momentum_rsi,CB_trend_macd_diff,CB_volatility_atr,CB_trend_cci
2024-02-15,-1.5391816184745861,0.961894240092247,0.4797476111430323,-0.7452531144482678,0.42546853725477285,-1.4357477019468339,-1.8062525325250152,-1.5476074713523067,1.2881990228969293,-0.8302974503842012,-1.6011279385938952,2.6941115775410758,1.3143510453920864,-1.7472001601982554,0.9686657155619273,-1.8322487525493756,-1.9573515761826963,-0.359927050487065,-1.0102916655093763,-0.7599681353617459,-0.5477719374103682,-0.1606594915087018,-0.1337567144696544,-0.6306474404032761,0.18730618075761415,-1.3342931907169449,0.38778893181088625,-0.08900128293551705,-0.396550122762209,0.7441960402879463,-1.682211316840486,1.3797649196382065,0.37773383373660285,-0.9028071948531874,1.37957996554728
2024-02-16,-1.5796601621909745,0.345359130140561,0.39324141405245905,-0.7591091538170764,0.2472247134155751,-1.5321072718575126,-2.074272699712102,-1.3778506090521632,1.2538407174659212,-1.2229424310134909,-1.59275224445424,2.7132549825332424,1.2825058460469811,-1.8439673619516732,0.8070752013222118,-1.8312514660637425,-1.9310872040569043,-0.2999087104607091,-1.113256593374507,-0.956626513437399,-0.5572081830277474,-0.2386480327569387,-0.025661539564147726,-0.7090305062919388,0.3608928421178138,-1.4800263209484985,-0.15172274666753535,0.03406738237591854,-0.2585353511778013,0.20588605488482892,-1.6916340249637825,1.300066059119664,0.47689397776965836,-0.960893870055462,1.3782077016030168
2024-02-20,-1.62671681935769,-0.269220398470059,0.19809731294215338,-0.73985002099483,-0.4704347570419317,-1.4944084181993718,-1.8256586115186964,-1.0815163601419073,1.0144753447440307,-0.9008911495109112,-1.5885644772609513,2.723237126707296,1.1893808923701998,-1.835094987283716,0.6669116056312063,-1.8242753276347379,-1.741674969369726,-0.21681112376670583,-1.1292292829705783,-0.6155913676687561,-0.4885270137167591,0.26186852660932275,0.18568490900787912,-0.6954980861519316,1.1170516604411869,-1.648021940253104,-0.6702760686981294,-0.06856740389021991,-0.23276403841419144,-0.26123221525411866,-1.7146033698582885,1.1001238517864476,0.4768555145269397,-1.0331854657146593,1.082844429357102
2024-02-21,-1.6191272575506852,-0.19402672617952563,0.06976023190368316,-0.7624964030865439,-0.5720102061191353,-1.5781832644017202,-2.059191973548082,-0.9702418062702602,0.9293083764739456,-1.089479887988508,-1.637980896956532,1.8738533246557227,0.9644204170472118,-1.8659033534465754,0.4962561233908032,-1.8023474136028061,-1.1944377922811984,-0.08527301458870261,-1.22349681250008,-0.44823460338360177,-0.44553646652370427,0.5258594147965311,0.39792099007770565,-0.7717447105653196,1.2647030882475236,-1.5903361120110642,-0.4530292867480943,-0.05495536579359341,-0.37853574601350237,-0.4277929094922555,-1.6292060556033001,1.4610104824458787,0.5436519348335123,-1.0566796981497955,1.0930824479803838
2024-02-22,-1.4430443505329649,1.0491057237425823,0.3757342287915381,-0.5452216651355037,1.2719736112259663,-1.5656192847434587,-1.9733475481813636,-0.7792793299106027,0.68332840565772,-1.1045692904471918,-1.5843767100676627,2.093045356380366,0.8503426471232106,-1.909964928183102,0.5750094911241715,-1.7594901993801466,-0.3692974998244637,0.12288268268902838,-1.164530273647055,0.06641452866625264,-0.3527380899139768,0.9910450520612598,0.6998491980485432,-0.6359722805140248,1.752013950411056,-1.797801323227999,-1.0151042169492246,-0.2653448614317996,-0.16739209422475443,-1.4618303743514545,-1.4242543399685226,2.09942601402026,0.7911371677907872,-0.9223319304130756,1.3826234385976888
2024-02-23,-1.438153041238602,1.0739552106906516,0.5449062888367704,-0.6120800215670101,1.253996180990518,-1.4566957351745187,-1.2777616572020098,-0.34725995112714536,0.6573438088995194,-0.74515186984116,-1.6312803735954233,1.4291140734316718,0.6305028399156262,-1.923077668050186,0.41734576728129413,-1.7365672111218666,-0.023671342703336134,0.31746101848681496,-1.1561998224492414,0.7410658733896811,-0.27986369373047565,1.2769809387144522,0.9999718945852818,-0.6413427881125694,1.9354221829742904,-1.8706670784453083,-1.187118308720895,-0.45409773057139113,-0.3211694427855592,-1.6419664605299806,-1.3906846782574573,2.1830596322556177,0.9310473260281044,-0.9607605822892445,1.4976108943521063
2024-02-26,-1.4705362989696467,0.6782905918507194,0.5328146823538527,-0.67796366444682,0.7990692663434474,-1.5111488666047934,-1.4654450554343181,-0.12402536172387718,0.5557863285788698,-0.8285140698698581,-1.467117311618644,2.0533932728922837,0.7312031690723599,-1.6367823224209812,0.8156615851003626,-1.7784275813107502,-0.6590688874330628,0.3287512166427171,-1.1678769481348301,0.24391746494304586,-0.33491369323245734,0.8039635832814366,1.020781889081828,-0.740401686668844,1.386126962848037,-2.0255067070447823,-1.520210513088115,-0.709953617961934,-0.35965946925699815,-2.0422907491443234,-1.4595908743637807,1.6244980309070323,0.8708222555157435,-0.9776419968648988,1.1620860420551011
2024-02-27,-1.4553561184608022,0.7710078413947635,0.5154289222937602,-0.7518543341287132,0.5803170165736851,-1.5572386885157137,-1.6178100410013145,-0.025781977660549828,0.3732054604527585,-0.9286147236323451,-1.3439951349508683,2.346176481015858,0.952689781512347,-1.4669125397229312,1.2660524446959187,-1.7594901993801466,-0.38125321990775496,0.3776238001291383,-1.248691827551583,0.18297130374362336,-0.3249512786895655,0.8476902363370943,0.9951853460488115,-0.8353521063361334,0.9781535527847903,-1.9647853793467691,-1.27083187435671,-0.7519695850276565,-0.5368186698714774,-1.6285886504961424,-1.4578249209681853,1.6302172596126965,0.7711303777938664,-1.086747229922486,0.755511053160622
2024-02-28,-1.46615124230104,0.63345338671868,0.434931992151995,-0.8348550103874608,0.45719535847437,-1.490211205402143,-1.2044838143207206,0.2230422708835355,0.1958603935284972,-0.7711022601549096,-1.1882077671137445,2.6044449691060403,1.2944623454944824,-0.8158407728495969,1.7215406992020572,-1.7505203728835899,-0.2547941714879569,0.4214326422914819,-1.2958591585235428,0.2570787963203251,-0.29506658103956196,0.9789472438719744,0.979984475289061,-0.9324023465563787,0.9928297061963482,-1.9769289969675976,-1.2987781782252819,-0.7374543253089514,-0.6286762563177996,-1.2615545092159481,-1.5337976885226825,1.0328651731000813,0.5566411757008111,-1.2134230280098623,0.6254645053377579
2024-02-29,-1.436298190803942,0.8293702333793969,0.4111673410696386,-0.8305489780477436,0.5866498686658991,-1.4399414574023846,-0.913602317524551,0.5180138036205522,0.12742713493866883,-0.4209029491931373,-1.1069640611442455,2.7081476022973527,1.5577944719320007,-0.7096889061563384,1.5820227844215469,-1.7584942402500845,-0.3773823055795201,0.41596732457174557,-1.3702673475594171,0.36535262223819526,-0.3039800523696576,0.896667154657539,0.890890631371443,-1.0298958538659275,0.9480983026649855,-1.9131713599151436,-1.0238050328913038,-0.6017725661787208,-0.6804926896686725,-1.0329680596248738,-1.6462845991657005,0.2770215358110465,0.23618112361134788,-1.1796356736490907,0.2294553176547806
2024-03-01,-1.352978414968497,1.2892539940587056,0.5456894740184013,-0.7962125707807526,0.9575687405662435,-1.3130673898406835,-0.269136007939273,0.9837392353135859,0.45866186067476666,0.008265375972192145,-1.0592224927210552,2.763458412202967,1.6948840734656152,-0.7550339987265756,1.4798585884595477,-1.7634771330633938,-0.45534123401853754,0.38653816317372053,-1.402081971088048,0.22258390354908128,-0.2651835807086729,1.0728958531166932,0.8550241800362838,-1.0842975757856992,0.8803974215452748,-1.797801323227999,-0.5594256694226444,-0.33821328790786664,-0.49792375481963735,-0.7367569321244207,-1.7081251431124476,-0.08639564597413794,-0.07369988502722861,-1.2577648296533839,-0.05477596641905964
2024-03-04,-1.3632662292881441,1.153038564214223,0.5566968871457784,-0.8649432538412386,0.8990611618156188,-1.3844926115688134,-0.5809362147877902,1.1195640546685404,0.31268471775395185,0.1332396154233818,-0.8364298912728448,2.9633060588731186,2.054265550666194,-0.45691285227250444,1.7442214762291153,-1.8761028108058113,-1.66123527003341,0.07048262016840058,-1.047230679288899,-1.5995704098783132,-0.3847198253300155,0.10325238760927646,0.5304608122940052,-0.7897064142433283,0.2972302090902703,-1.5933716114670378,0.13228972739562087,0.09196880035082491,-0.4026680529462256,0.09146819556312727,-1.8471133054411624,-0.786207053037358,-0.4533561789126988,-1.2911324573578085,-0.48335886976407133
2024-03-05,-1.4509710617921956,0.1300667098385333,0.31109346963339934,-0.761169646469973,0.1582571519423392,-1.2206422747596972,0.11820045048101245,1.525686819282651,0.5078711634984531,1.068502672172927,-1.1153395955308227,1.250117642481918,1.6341665716415261,0.3749217121754157,1.0799150172534924,-1.8551726257113694,-1.349639827980187,-0.07096949827737017,-1.082587776354743,-1.346832540928962,-0.3779042404255122,0.14122569128900334,0.29753695390430945,-0.7869497497219967,0.29683728129714665,-1.8403064145963017,-0.5666445252785458,0.09947881928559967,-0.20086541316979278,-0.21329774159840173,-1.782331037982752,-0.44414073887522215,-0.6110781141095198,-1.3604211480950859,-0.48437813916640493
2024-03-06,-1.4044201288038192,0.430033120996533,0.22427076286457756,-0.7448771756276866,0.39266413746325024,-1.1660439349789418,0.31823634696756437,1.8504187600143578,0.4222073523830677,1.4556643310966997,-0.8665823262743728,1.693536710339339,1.68555903101302,0.6366139762548436,1.1776794849693215,-1.704673069011459,0.14654077842480612,0.23235721985935526,-0.6638159054464317,1.2429348801041296,-0.41093491905434704,-0.09295514216769024,0.052480205099989,-0.8323081033802622,0.17387732048013305,-1.7340453059724796,-0.23886287877401396,0.23610594644450986,-0.33954364853810104,-0.13806155328779374,-1.7122463138945683,-0.09974889069869455,-0.613781542510555,-1.30346766302693,-0.3438613460636906
2024-03-07,-1.318572788971514,0.8954072873864718,0.3309736100558116,-0.6956315497307594,0.7874668055291782,-1.1156220639453462,0.49701492867605096,2.0942434401626606,0.24065016441152876,1.4907124095914575,-0.8381050620513916,1.7369544489750104,1.632885080746934,0.3790515887154461,1.0713564561532003,-1.6947063984811261,0.21568324985406045,0.44256814996114163,-0.7790574924465103,1.2546678696750562,-0.43557574929992704,-0.2620406328564829,-0.1704915987264168,-0.8136964093655631,-0.028667756922598386,-1.906087987918894,-0.6698689935791591,0.13498959061794796,-0.36444311821690906,-0.6181937553009726,-1.814132907721027,-0.5952045000789562,-0.7245403586737723,-1.2922378646729997,-0.4239634911980097
2024-03-08,-1.37153220378927,0.36858271011832155,0.23467514208792006,-0.6183087433613637,0.6103190559017916,-1.0862139156313197,0.6003506839360265,2.226315240370794,0.0641987777924433,1.4376970793505235,-0.7610491232751811,1.8529814851646047,1.6007851117127612,0.467802099047994,1.0195218539768334,-1.6628126988225755,0.4309897990847657,0.6378684702778391,-0.8124706720007794,1.3487633598582507,-0.40149527879873875,-0.039319667374335586,-0.24825520276390875,-0.8201377733988497,0.00674167842934485,-1.923292661062769,-0.7108892252894655,0.06287030760619457,-0.41329820327786737,-0.6830862206015356,-1.8147212524233598,-0.5979674126616127,-0.7739665832431832,-1.3252367460353782,-0.7773615168248473
2024-03-11,-1.375749214179181,0.32769846916824547,0.1272517957173292,-0.6689741181541693,0.17291058772791768,-1.0988124687063625,0.5305463444408872,2.189426002636547,-0.1337974340503015,1.0673231549301063,-0.6295512524677501,2.032659472166956,1.6768396970202988,0.4802999626937936,1.1610863205740414,-1.5820811631905658,0.8821540607374282,0.9356834949676278,-0.7530617507673278,1.8308048878402008,-0.3118437318273998,0.4624153535517795,-0.11747867381362073,-0.7563547382642075,0.2721914669227952,-1.7320197499054066,-0.12009182669288843,0.24551653304184146,-0.33238114606373603,-0.1376860423609175,-1.4501672469518867,0.855080152154204,-0.3419585397172392,-0.9654326266794468,0.3534814574846401
2024-03-12,-1.2853450722676527,0.8149526803282436,0.23487379022434549,-0.6127208262937714,0.6425304781427796,-1.1912444984707051,0.04088955914033063,1.8784009618571702,-0.1421563769726856,0.5633177420771163,-0.66221628388402,1.8680151964902654,1.519970713143169,0.5915937260084115,0.933155963646986,-1.5452050131705628,1.0523615123188013,1.1690913878416314,-0.7858823838462586,1.9000446837451594,-0.2326782223457934,0.8163729677844906,0.11600656896633559,-0.765632720070013,0.8086386183899865,-1.848402159676854,-0.4228413503344745,0.23394230751038697,-0.33448820079470976,-0.29511977423382046,-1.2882106590172633,1.2816710058416145,0.12637703641356518,-0.9241153351445429,1.1615426810476803
2024-03-13,-1.2993441727988717,0.6732864786457935,0.23194911588346695,-0.6810773645039535,0.6845297944876931,-1.241652540137588,-0.2037429761874702,1.4945067410962007,-0.3195171125925,0.3033725518814746,-0.5600331029357652,2.011475999474298,1.4625892541562169,0.4202047577464877,0.9800736612532346,-1.5153050015795642,1.1809365621102328,1.3295997621928473,-0.8729402490560766,1.624002351913313,-0.3186601653914603,0.2188289181122239,0.06551872700565081,-0.6362697200075508,0.3990328491177006,-1.7107663943227878,-0.02848925227912726,0.38454799009831275,-0.277615148962519,0.20025423813325446,-1.1433335339336375,1.6025919632353867,0.5720024630296789,-0.9608281585940938,1.5446741943441458
2024-03-14,-1.3184026289031492,0.47747637224523637,0.1477356246427386,-0.6613721790410775,0.4295359906993556,-1.4222986428189757,-0.9389285241109998,0.8121985841310174,-0.10033155276727442,-0.4179980227598355,-0.7643994648322746,1.0827760300358333,0.9202275568595583,0.6089700247341182,0.665484294386192,-1.4226131073496695,1.5133996789037323,1.5918207549464025,-0.7212027406425108,1.5792498890926463,-0.41774880663973574,-0.338833011833711,-0.1872009551320017,-0.5314415274091676,-0.22348726548051148,-1.9192439786240254,-0.5456695039606727,0.24129248346625243,-0.18381972200388183,-0.5375912376663973,-1.244963646241423,1.1123466465198069,0.6824084802254897,-0.8857627970289542,1.080095081789129
2024-03-15,-1.389409579915922,-0.19025396346320958,-0.1023670932187306,-0.6547420792714429,-0.08488013289173718,-1.4391047807162813,-0.9985899299654973,0.31572030257284417,-0.29493977530994153,-0.6073675945218409,-0.7744501699973985,1.0413078397473279,0.4470716881632409,0.5632492127418682,0.5122891176522957,-1.4634766335047769,1.1014455582713694,1.5626046486731364,-0.7476183673379586,1.2795435262545,-0.47175156024803583,-0.6001136580085032,-0.4614336364600124,-0.5443626104104199,-1.1052243591952857,-2.054856617606421,-0.839185217164139,0.0022313988653176295,-0.2992214523748057,-1.2796935327829362,-1.324144731000828,0.7544610120576618,0.6022193082014412,-0.889257473835842,0.7972206602773073
2024-03-18,-1.3283559360076567,0.19197720005240998,-0.14067601434884014,-0.6040384394631667,0.39127748865731543,-1.4769108119664436,-1.1349085097469662,-0.08243505979696539,-0.4700871697590836,-0.7751397846400726,-0.879145947360395,0.6173282949685406,-0.12776297813582582,0.4355292246299475,0.3040623477184658,-1.3996892341876757,1.3278030036940074,1.6134237588051086,-0.6531524242412496,1.1256866341732679,-0.546198522591174,-0.9232845701624084,-0.7753805869457883,-0.5443971632579762,-1.5963387220730514,-2.0457468796446308,-0.8105809501563322,-0.122637915891571,-0.40308443947178224,-1.2788967189765492,-1.2443716243847007,0.9667424526554113,0.5962812954997928,-0.9804472907934272,0.7820749240081494
2024-03-19,-1.2779240851867608,0.4729319690684163,-0.06827265718415333,-0.6075844104688215,0.47609620723285684,-1.397087707302178,-0.7166339976217851,-0.15455498338614831,-0.4709575820753599,-0.5119748444844213,-0.9997553678603507,0.17841132955015626,-0.764236737654679,0.5635501088504697,-0.06548617691163727,-1.3877284331379336,1.3674201600416147,1.576985947281372,-0.6863730720156026,1.0213102561728988,-0.5750334283688241,-1.039796927325486,-1.0033577357116312,-0.6879396328269571,-2.0055999748662368,-1.9678224985996773,-0.5614723723896956,-0.09221324977744307,-0.5597392458821969,-0.923968547869657,-1.194738313722759,1.0951823752632854,0.5995008297086022,-1.0802841841846087,0.934287401654061
2024-03-20,-1.1964607451282276,0.8658125357322112,0.14091832310970856,-0.5888821923137918,1.188046901992873,-1.342478995496388,-0.45072228811446113,-0.07036686847730439,-0.34113387002695733,-0.34123955721800225,-0.9285623670559756,0.3676890225994265,-1.0618750932824603,0.6032240916832918,-0.07438036639900651,-1.3717820257605153,1.42129578531302,1.4942708027445766,-0.8217298718081206,0.8436583710524767,-0.5986270127207225,-1.13501428345651,-1.152651017365841,-0.8127792326285641,-1.9793095536415137,-1.9587143804348222,-0.5318445778217495,-0.042730036249051244,-0.6919122630329937,-0.9185314156538862,-1.1929650060183845,1.099924859697254,0.5492985029095698,-1.13847010996716,0.8068470591596035
2024-03-21,-1.1691363145228242,0.984705991257234,0.30052416937636306,-0.632128882845013,1.5481808755378397,-1.3172784320046247,-0.32975390541531197,0.04668525042014382,-0.43328208902844534,-0.18279989840923283,-0.9620648241084406,0.24447925139165325,-1.3158916044079079,0.5021332911634503,0.00805796721382572,-1.35583517593124,1.4756854567994446,1.3834974608953434,-0.9083982606818286,0.7439838290650709,-0.5991514843271206,-1.1372144584361275,-1.195367022146108,-0.835260289508002,-1.5899284472771278,-1.946569952915526,-0.4899343444298679,0.019597474064414845,-0.7153671771559549,-0.03185968033959071,-1.3229625258645783,0.4638906358395921,0.3085383898901917,-1.1746161632867742,0.3737310036327138
2024-03-22,-1.180980406486367,0.8652319514612861,0.3302528293229397,-0.7348698412883821,1.116855395775178,-1.2164381472791121,0.12218153966413287,0.33457100925995825,-0.3724834672985515,0.21979739238142712,-1.0240448648900435,0.017922468622395226,-1.5770074103898304,0.37746238343449107,-0.46287880274380144,-1.456705350285554,0.5024482024538582,0.9623170163381359,-0.7547974879761888,0.40511411570113054,-0.6264146726046911,-1.2549244237672401,-1.2207734648325956,-0.9424680181708232,-1.4670654336490352,-1.9931221069256375,-0.623053102691831,0.021079220751046644,-0.7937775122162793,-0.5640565535975108,-1.370234184119813,0.2499576656388244,0.05954366964917135,-1.2650725823897022,0.247934427701456
2024-03-25,-1.208727595025596,0.583738634945662,0.2398050690101912,-0.8235182784304196,0.7356790097544399,-1.2752613585905213,-0.16425496204972412,0.38334122772704216,-0.4745299748059844,-0.10168732325966195,-0.6772925013847839,0.8675709336437745,-1.0957877844499366,0.8298044171301698,0.5293477497011094,-1.4281760545474798,0.638060524923619,0.6937991896143371,-0.7668324440106414,0.33225551229401895,-0.6269374468919746,-1.257247241636202,-1.176946052350167,-1.0635979119055432,-1.321392869995959,-2.054856617606421,-0.7977989778129485,-0.03266368235986646,-0.8966706660301463,-0.9340582742216943,-1.3643249970157592,0.2713143822420246,-0.11791113233182275,-1.3511182812925442,0.19528645239251832
2024-03-26,-1.2273400415096876,0.3964270027610386,0.09911220679018182,-0.8584183473806353,0.5482412048527912,-1.2500504230737237,-0.04975079030974298,0.4526527870275578,-0.5925333742528271,-0.15336943747358356,-0.7543484401609943,0.598063341384639,-0.9282906901840006,0.5835496609894625,0.5163964492341047,-1.442440702416517,0.5138534565773885,0.4252303132795018,-0.87893859844696,0.25265139287741734,-0.5981016924547672,-1.0276709355376703,-1.0297461639826992,-1.1160804325753095,-1.1048731814863193,-1.9840139887607822,-0.517951379802878,0.030014405312455947,-1.0157200325881,-0.9698048270400071,-1.3365542077770602,0.37601110989548603,-0.21480387747318366,-1.3289304188379747,0.19257221143619643
2024-03-27,-1.150522282696481,0.8105240061158077,0.15260606950127534,-0.8449422595590483,0.756651150363286,-1.1450267549176947,0.3927579943712245,0.6952852004219814,-0.5550519677181959,0.3563916206849165,-0.7962267511061929,0.4532938943437723,-0.9012482248789649,0.5548671898360893,0.387919309325805,-1.3874204866454756,0.7775854034156399,0.3450123424034311,-0.9112299792222325,0.3411106484837228,-0.4832839949718928,-0.2598558038220057,-0.6484133259065342,-0.9734172276630496,-0.5911992103072001,-1.6136134038638212,0.6160165165330879,0.4970344964689145,-0.7467359719433553,1.0344123217446395,-1.1935570278751066,0.8696460099312587,-0.11729489067928507,-1.3583879102784997,0.44889139501799263
