Date,IVV_div_amount,IVV_div_growth,IVV_div_volatility,IVV_div_kurtosis,IVV_div_skewness,MO_div_amount,MO_div_growth,MO_div_volatility,MO_div_kurtosis,MO_div_skewness,JNJ_div_amount,JNJ_div_growth,JNJ_div_volatility,JNJ_div_kurtosis,JNJ_div_skewness,AWK_div_amount,AWK_div_growth,AWK_div_volatility,AWK_div_kurtosis,AWK_div_skewness,CB_div_amount,CB_div_growth,CB_div_volatility,CB_div_kurtosis,CB_div_skewness
2026-01-27,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-26,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-25,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-24,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-23,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-22,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-21,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-20,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-19,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-18,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-17,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-16,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-15,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-14,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-13,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-12,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-11,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-10,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-09,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-08,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-07,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-06,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-05,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-04,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-03,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-02,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2026-01-01,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2025-12-31,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2025-12-30,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2025-12-29,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2025-12-28,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2025-12-27,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2025-12-26,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.0,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2025-12-25,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.03921568627450989,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2025-12-24,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.03921568627450989,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2025-12-23,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.03921568627450989,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2025-12-22,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.03921568627450989,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2025-12-21,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.03921568627450989,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2025-12-20,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.03921568627450989,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2025-12-19,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.03921568627450989,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2025-12-18,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.03921568627450989,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
2025-12-17,2.414,0.21002506265664156,0.15850376336479158,0.44537902575816396,0.8811522807651188,1.06,0.03921568627450989,0.01960784313725493,0.014918411672975177,1.4424668673420096,1.3,0.0,0.024193548387096753,0.1830916888248339,1.468462775540694,0.828,0.0,0.04117647058823526,0.004786991967442115,1.4409032801194523,0.97,0.06593406593406592,0.03296703296703296,0.14589651563690229,1.4627064133071312
